key,tag,sha256,idle
09f2d17b970aaa60bfcc78a8a83249a5139f1ccc,3934394,0d8622738897fd818d0328a9e06c2bf553cc1f649af760f04337b92d8409a364,0
09f61a5da14e900688416837a5fb69b941d308ba,2107680,a6aa29bf8416d74ad795a73262b1aa3f985564ee338adbee7ffbc5861f78b6b8,0
09f900fa17428a6633e684c76c00a9c093bbf3e6,388448,123758b6ecb7df8182f9878383f0d600bd5cf9d296302370a3f664e4e4ce0b39,0
09fa0acb35fb50bf91bced24ebd5f99b5a5f752b,800608,ca5ed554ee153979def3fd846f79aacc46c75eceab9ab942255a11fd58e05909,0
0a122cdffcdd6f206861ac70ce2437fe9ecc31be,800608,75912f1039b547976a1e95ccea17f7f46458066705802ebf5eb1f7361bbdea97,0
0a62ee67332a5c7424e36d1c9cca4db391c4c60e,2174,407dbd553cf57a9905edcafd685f07bf6842ae48e685450f140bf81b70acc836,0
0a667f9a0a6fd585202c83fb5c0bfda68e1ea858,1368830,5ea7c1cf401382d953c8a56df1786cefa9446bc6aa168571870063da9ecc7e89,0
0a87b0e61eb74fc708e32aede9a0c19aa4484a40,6416433,955dc1fa623fab38cc92a3f4ee172423ae6d73201c4207569bfdf5626bc733f0,0
0a8c0b45732f8d10dabe30503fd189466523ae68,2108614,2f1a555a1ee93656b4e6f67aa75d492a843c225e5ef754bae24c36bd85851cd7,0
0abb38274c46a6842f36698f88cfe4d7a26ddf3b,509440,be6632bc729035795fb6f74b70cb7de80e0bb42f5850e0d4749a709c4fa80b21,0
0ada1bd58beee492ebc94f3f4788a4e7bcd645a2,7583355,af3d7f6d5225f092ef551d182b99866decac113fba0b4bfc820d505e376fc9ad,0
0af0d7b65780ee08bcdc0444ea6a4c49a77fe6f0,794656,4f2efc842a38931ed199f7fe4292498cb957e232b7043b28bbcfa775ed47075a,0
0afddde531bdddd858956b42a9b16418a43c2a1d,1356106,1075b826671c5ac96c6acc209cfe6219f7b77a25e09ffda5db82c389b2cd82c7,0
